CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval
13332,1,179,2011-11-25,351,351,1,0
16856,1,12,2011-11-25,35,35,1,0
14946,1,22,2011-11-25,101,101,1,0
14703,1,183,2011-11-25,318,318,1,0
17385,1,197,2011-11-25,256,256,1,0
12531,1,45,2011-11-25,125,125,1,0
14954,1,117,2011-11-27,295,295,1,0
14093,1,391,2011-11-27,434,434,1,0
17885,1,110,2011-11-27,156,156,1,0
16024,1,377,2011-11-27,246,246,1,0
17806,1,727,2011-11-28,546,546,1,0
17359,1,161,2011-11-28,128,128,1,0
15540,1,200,2011-11-28,213,213,1,0
16800,1,524,2011-11-28,1163,1163,1,0
15721,1,388,2011-11-28,471,471,1,0
14480,1,143,2011-11-28,279,279,1,0
17379,1,623,2011-11-28,390,390,1,0
13188,1,25,2011-11-28,115,115,1,0
12660,1,126,2011-11-28,227,227,1,0
13844,1,196,2011-11-28,362,362,1,0
13428,1,151,2011-11-29,202,202,1,0
13349,1,224,2011-11-29,197,197,1,0
15148,1,187,2011-11-29,301,301,1,0
15619,1,136,2011-11-29,336,336,1,0
15790,1,113,2011-11-29,219,219,1,0
14349,1,86,2011-11-29,134,134,1,0
15783,1,212,2011-11-29,246,246,1,0
14601,1,168,2011-11-29,214,214,1,0
18058,1,88,2011-11-30,170,170,1,0
12953,1,84,2011-11-30,330,330,1,0
12966,1,75,2011-11-30,160,160,1,0
17911,1,223,2011-11-30,366,366,1,0
14804,1,121,2011-12-01,353,353,1,0
16789,1,32,2011-12-01,81,81,1,0
15904,1,84,2011-12-01,165,165,1,0
15539,1,410,2011-12-02,538,538,1,0
12587,1,50,2011-12-02,104,104,1,0
13560,1,63,2011-12-02,171,171,1,0
13017,1,48,2011-12-02,204,204,1,0
18174,1,50,2011-12-02,104,104,1,0
17942,1,38,2011-12-02,78,78,1,0
17936,1,257,2011-12-04,380,380,1,0
16535,1,356,2011-12-04,594,594,1,0
13153,1,418,2011-12-04,486,486,1,0
15773,1,311,2011-12-04,636,636,1,0
16988,1,43,2011-12-04,126,126,1,0
17383,1,148,2011-12-05,193,193,1,0
13790,1,748,2011-12-05,349,349,1,0
18015,1,157,2011-12-05,120,120,1,0
16597,1,184,2011-12-05,90,90,1,0
12367,1,172,2011-12-05,151,151,1,0
14219,1,78,2011-12-05,90,90,1,0
15097,1,170,2011-12-05,248,248,1,0
12650,1,250,2011-12-06,242,242,1,0
16569,1,93,2011-12-06,124,124,1,0
15318,1,642,2011-12-06,313,313,1,0
16528,1,171,2011-12-06,244,244,1,0
14578,1,240,2011-12-06,169,169,1,0
15992,1,17,2011-12-06,42,42,1,0
12478,1,233,2011-12-06,546,546,1,0
12442,1,181,2011-12-06,144,144,1,0
17914,1,457,2011-12-06,329,329,1,0
14204,1,72,2011-12-07,151,151,1,0
15195,1,1404,2011-12-07,3861,3861,1,0
15471,1,255,2011-12-07,448,448,1,0
14569,1,79,2011-12-08,227,227,1,0
15520,1,314,2011-12-08,344,344,1,0
13436,1,76,2011-12-08,197,197,1,0
13298,1,96,2011-12-08,360,360,1,0
12713,1,505,2011-12-09,795,795,1,0
15922,2,136,2010-12-02,364,182,1,0
14813,2,66,2010-12-05,153,76.5,1,0
15880,2,178,2010-12-05,299,149.5,1,0
13370,2,336,2010-12-08,721,360.5,1,0
15221,2,25,2010-12-08,114,57,1,0
16858,2,83,2010-12-08,346,173,1,0
16781,2,111,2010-12-09,295,147.5,1,0
13295,2,81,2010-12-15,198,99,1,0
17691,2,134,2010-12-16,290,145,1,0
18269,2,70,2010-12-16,139,69.5,1,0
15279,2,185,2010-12-20,277,138.5,1,0
13564,2,635,2010-12-20,1174,587,1,0
13369,2,126,2010-12-20,214,107,1,0
18176,2,279,2010-12-21,449,224.5,1,0
12386,2,354,2011-01-06,402,201,1,0
15649,2,192,2011-01-07,816,408,1,0
12793,2,292,2011-01-09,461,230.5,1,0
18085,2,265,2011-01-13,690,345,1,0
12872,2,319,2011-01-17,600,300,1,0
13693,2,-6,2011-01-18,-32,-16,1,0
12346,2,0,2011-01-18,0,0,1,0
15171,2,190,2011-01-19,1035,517.5,1,0
12665,2,35,2011-01-19,44,22,1,0
13008,2,115,2011-01-20,178,89,1,0
15422,2,38,2011-01-20,98,49,1,0
13284,2,79,2011-01-21,196,98,1,0
12652,2,495,2011-01-21,789,394.5,1,0
17890,2,402,2011-01-21,587,293.5,1,0
17094,2,148,2011-01-25,270,135,1,0
15661,2,236,2011-01-26,310,155,1,0
16124,2,41,2011-01-27,187,93.5,1,0
12501,2,1714,2011-01-28,1946,973,1,0
12377,2,942,2011-01-28,1548,774,1,0
12735,2,363,2011-01-28,690,345,1,0
17239,2,149,2011-01-31,380,190,1,0
18095,2,419,2011-01-31,580,290,1,0
13615,2,183,2011-01-31,400,200,1,0
14850,2,285,2011-02-01,278,139,1,0
14496,2,159,2011-02-01,539,269.5,1,0
17223,2,109,2011-02-02,382,191,1,0
17392,2,275,2011-02-06,411,205.5,1,0
17358,2,190,2011-02-09,361,180.5,1,0
16405,2,187,2011-02-10,167,83.5,1,0
16403,2,103,2011-02-10,161,80.5,1,0
14497,2,233,2011-02-11,457,228.5,1,0
18250,2,198,2011-02-11,343,171.5,1,0
14431,2,124,2011-02-14,423,211.5,1,0
14760,2,28,2011-02-18,54,27,1,0
16073,2,37,2011-02-21,94,47,1,0
12852,2,145,2011-02-22,300,150,1,0
13684,2,37,2011-02-27,62,31,1,0
13166,2,214,2011-03-02,415,207.5,1,0
16792,2,44,2011-03-02,110,55,1,0
12565,2,75,2011-03-03,131,65.5,1,0
15257,2,45,2011-03-03,232,116,1,0
14570,2,94,2011-03-04,217,108.5,1,0
14670,2,326,2011-03-04,393,196.5,1,0
16598,2,70,2011-03-07,141,70.5,1,0
15869,2,175,2011-03-07,150,75,1,0
14048,2,274,2011-03-07,375,187.5,1,0
13345,2,138,2011-03-08,328,164,1,0
15057,2,668,2011-03-09,1489,744.5,1,0
13493,2,377,2011-03-09,499,249.5,1,0
16766,2,536,2011-03-11,1146,573,1,0
13133,2,32,2011-03-11,110,55,1,0
14114,2,101,2011-03-11,387,193.5,1,0
15308,2,173,2011-03-14,302,151,1,0
14350,2,166,2011-03-14,259,129.5,1,0
13121,2,227,2011-03-15,255,127.5,1,0
13261,2,210,2011-03-16,944,472,1,0
13707,2,351,2011-03-17,806,403,1,0
15695,2,212,2011-03-18,410,205,1,0
16402,2,146,2011-03-20,293,146.5,1,0
16427,2,156,2011-03-21,241,120.5,1,0
16250,2,208,2011-03-23,389,194.5,1,0
17507,2,359,2011-03-23,606,303,1,0
12811,2,227,2011-03-23,459,229.5,1,0
13452,2,2,2011-03-25,590,295,1,0
18071,2,260,2011-03-27,453,226.5,1,0
16256,2,577,2011-03-27,733,366.5,1,0
13368,2,326,2011-03-28,573,286.5,1,0
16692,2,151,2011-03-28,1126,563,1,0
13649,2,139,2011-03-28,347,173.5,1,0
16980,2,739,2011-03-29,1028,514,1,0
15353,2,341,2011-03-30,770,385,1,0
15424,2,554,2011-03-30,383,191.5,1,0
14479,2,117,2011-03-31,316,158,1,0
15894,2,163,2011-03-31,258,129,1,0
16619,2,129,2011-03-31,204,102,1,0
13043,2,251,2011-03-31,472,236,1,0
18108,2,82,2011-04-05,265,132.5,1,0
17438,2,100,2011-04-06,378,189,1,0
14220,2,272,2011-04-06,632,316,1,0
14747,2,82,2011-04-06,294,147,1,0
13718,2,173,2011-04-07,307,153.5,1,0
13863,2,219,2011-04-08,300,150,1,0
16552,2,219,2011-04-11,380,190,1,0
13501,2,557,2011-04-11,1310,655,1,0
15363,2,143,2011-04-12,318,159,1,0
15109,2,127,2011-04-13,464,232,1,0
13221,2,243,2011-04-13,845,422.5,1,0
15139,2,208,2011-04-14,179,89.5,1,0
15230,2,351,2011-04-14,430,215,1,0
14619,2,145,2011-04-14,380,190,1,0
14206,2,274,2011-04-14,308,154,1,0
14154,2,465,2011-04-14,1346,673,1,0
12982,2,278,2011-04-14,377,188.5,1,0
16957,2,172,2011-04-14,417,208.5,1,0
17362,2,191,2011-04-14,312,156,1,0
15212,2,33,2011-04-14,89,44.5,1,0
12582,2,296,2011-04-15,351,175.5,1,0
15246,2,247,2011-04-15,514,257,1,0
18009,2,123,2011-04-18,242,121,1,0
14242,2,123,2011-04-19,281,140.5,1,0
17746,2,26,2011-04-19,99,49.5,1,0
14326,2,99,2011-04-19,167,83.5,1,0
14672,2,454,2011-04-19,766,383,1,0
15135,2,41,2011-04-20,127,63.5,1,0
15655,2,319,2011-04-20,511,255.5,1,0
17946,2,75,2011-04-20,150,75,1,0
14770,2,490,2011-04-21,876,438,1,0
17277,2,427,2011-04-26,1044,522,1,0
16698,2,840,2011-04-27,1998,999,1,0
17991,2,25,2011-04-28,93,46.5,1,0
14311,2,125,2011-04-28,230,115,1,0
16634,2,82,2011-05-01,218,109,1,0
14304,2,54,2011-05-01,197,98.5,1,0
17501,2,160,2011-05-03,289,144.5,1,0
18220,2,282,2011-05-04,298,149,1,0
13731,2,278,2011-05-04,611,305.5,1,0
16227,2,88,2011-05-04,308,154,1,0
15147,2,363,2011-05-05,609,304.5,1,0
14697,2,181,2011-05-05,189,94.5,1,0
17374,2,85,2011-05-05,496,248,1,0
13711,2,140,2011-05-05,252,126,1,0
16109,2,612,2011-05-05,612,306,1,0
17604,2,169,2011-05-06,309,154.5,1,0
18078,2,145,2011-05-06,336,168,1,0
15092,2,135,2011-05-08,458,229,1,0
15381,2,171,2011-05-10,597,298.5,1,0
15732,2,215,2011-05-11,294,147,1,0
17889,2,77,2011-05-11,201,100.5,1,0
14920,2,509,2011-05-11,978,489,1,0
14288,2,187,2011-05-11,414,207,1,0
13837,2,182,2011-05-12,267,133.5,1,0
16244,2,855,2011-05-12,1523,761.5,1,0
12857,2,343,2011-05-13,1106,553,1,0
15813,2,603,2011-05-16,1304,652,1,0
14000,2,707,2011-05-17,634,317,1,0
13531,2,174,2011-05-18,484,242,1,0
16116,2,246,2011-05-18,593,296.5,1,0
14896,2,279,2011-05-19,469,234.5,1,0
13762,2,0,2011-05-19,0,0,1,0
13405,2,163,2011-05-19,557,278.5,1,0
12897,2,110,2011-05-19,217,108.5,1,0
18048,2,127,2011-05-20,172,86,1,0
13151,2,361,2011-05-20,1250,625,1,0
13223,2,88,2011-05-23,163,81.5,1,0
14817,2,653,2011-05-23,1010,505,1,0
14985,2,256,2011-05-25,292,146,1,0
15729,2,24,2011-05-25,62,31,1,0
12547,2,132,2011-05-26,152,76,1,0
15897,2,223,2011-05-29,209,104.5,1,0
16567,2,996,2011-05-29,866,433,1,0
16810,2,112,2011-05-31,276,138,1,0
16424,2,82,2011-06-01,83,41.5,1,0
14377,2,219,2011-06-01,617,308.5,1,0
17820,2,-5,2011-06-01,-24,-12,1,0
17578,2,90,2011-06-02,125,62.5,1,0
15918,2,153,2011-06-02,334,167,1,0
12590,2,4278,2011-06-02,9338,4669,1,0
13885,2,182,2011-06-03,507,253.5,1,0
16230,2,365,2011-06-03,542,271,1,0
13294,2,453,2011-06-03,874,437,1,0
17708,2,90,2011-06-05,263,131.5,1,0
14682,2,80,2011-06-05,52,26,1,0
16883,2,103,2011-06-05,272,136,1,0
14512,2,122,2011-06-05,275,137.5,1,0
15852,2,48,2011-06-06,161,80.5,1,0
16611,2,46,2011-06-06,121,60.5,1,0
16763,2,318,2011-06-07,595,297.5,1,0
17707,2,144,2011-06-07,152,76,1,0
17026,2,97,2011-06-07,155,77.5,1,0
17854,2,84,2011-06-07,311,155.5,1,0
17409,2,105,2011-06-08,772,386,1,0
13462,2,61,2011-06-09,143,71.5,1,0
13811,2,63,2011-06-09,520,260,1,0
12802,2,300,2011-06-09,383,191.5,1,0
15609,2,145,2011-06-10,270,135,1,0
17795,2,305,2011-06-13,343,171.5,1,0
15912,2,185,2011-06-14,265,132.5,1,0
12818,2,914,2011-06-14,1158,579,1,0
17749,2,320,2011-06-14,675,337.5,1,0
16644,2,826,2011-06-15,834,417,1,0
17446,2,198,2011-06-16,121,60.5,1,0
14037,2,46,2011-06-16,147,73.5,1,0
14491,2,139,2011-06-17,341,170.5,1,0
16805,2,539,2011-06-19,461,230.5,1,0
14162,2,142,2011-06-19,289,144.5,1,0
16739,2,169,2011-06-20,313,156.5,1,0
16320,2,732,2011-06-20,1038,519,1,0
13343,2,125,2011-06-20,254,127,1,0
13936,2,324,2011-06-21,361,180.5,1,0
14998,2,258,2011-06-22,415,207.5,1,0
14656,2,120,2011-06-23,291,145.5,1,0
17630,2,158,2011-06-23,504,252,1,0
16647,2,146,2011-06-23,214,107,1,0
15665,2,1654,2011-06-24,2222,1111,1,0
12809,2,216,2011-06-24,400,200,1,0
15258,2,142,2011-06-24,623,311.5,1,0
17704,2,343,2011-06-24,885,442.5,1,0
17969,2,152,2011-06-26,228,114,1,0
13453,2,134,2011-06-27,357,178.5,1,0
15976,2,275,2011-06-27,428,214,1,0
13656,2,490,2011-06-28,380,190,1,0
14481,2,489,2011-06-28,637,318.5,1,0
13300,2,201,2011-06-28,365,182.5,1,0
17391,2,480,2011-06-29,509,254.5,1,0
12424,2,740,2011-06-30,1761,880.5,1,0
17505,2,556,2011-07-01,1146,573,1,0
17105,2,693,2011-07-03,666,333,1,0
17781,2,34,2011-07-03,188,94,1,0
13826,2,81,2011-07-04,180,90,1,0
15349,2,321,2011-07-04,464,232,1,0
15889,2,200,2011-07-06,401,200.5,1,0
14645,2,381,2011-07-06,597,298.5,1,0
12450,2,128,2011-07-06,198,99,1,0
13253,2,1572,2011-07-06,1030,515,1,0
16581,2,122,2011-07-07,70,35,1,0
15512,2,68,2011-07-07,121,60.5,1,0
18072,2,48,2011-07-07,12,6,1,0
18013,2,285,2011-07-07,187,93.5,1,0
16091,2,154,2011-07-08,315,157.5,1,0
13955,2,154,2011-07-08,323,161.5,1,0
15182,2,253,2011-07-08,623,311.5,1,0
14104,2,72,2011-07-08,216,108,1,0
13675,2,330,2011-07-11,487,243.5,1,0
15265,2,612,2011-07-11,1506,753,1,0
17444,2,2116,2011-07-11,2369,1184.5,1,0
13745,2,486,2011-07-11,292,146,1,0
13754,2,214,2011-07-11,283,141.5,1,0
12717,2,502,2011-07-11,831,415.5,1,0
14548,2,256,2011-07-12,653,326.5,1,0
12669,2,1104,2011-07-12,1428,714,1,0
18121,2,438,2011-07-13,653,326.5,1,0
14483,2,95,2011-07-13,129,64.5,1,0
17259,2,388,2011-07-14,581,290.5,1,0
12915,2,93,2011-07-14,364,182,1,0
12653,2,919,2011-07-14,2210,1105,1,0
14891,2,505,2011-07-14,554,277,1,0
15402,2,693,2011-07-14,626,313,1,0
12815,2,374,2011-07-15,863,431.5,1,0
13821,2,153,2011-07-18,386,193,1,0
12875,2,2019,2011-07-19,343,171.5,1,0
17866,2,173,2011-07-20,326,163,1,0
12510,2,347,2011-07-20,815,407.5,1,0
14400,2,450,2011-07-21,560,280,1,0
18146,2,153,2011-07-22,160,80,1,0
12763,2,316,2011-07-24,494,247,1,0
17265,2,389,2011-07-24,550,275,1,0
17935,2,81,2011-07-24,143,71.5,1,0
13730,2,488,2011-07-27,753,376.5,1,0
17931,2,249,2011-07-28,408,204,1,0
15746,2,130,2011-07-28,183,91.5,1,0
18268,2,0,2011-07-28,0,0,1,0
17649,2,398,2011-07-28,862,431,1,0
18151,2,355,2011-07-28,653,326.5,1,0
14002,2,877,2011-07-28,530,265,1,0
12743,2,315,2011-07-28,540,270,1,0
17926,2,306,2011-07-29,397,198.5,1,0
18064,2,384,2011-07-29,814,407,1,0
17695,2,779,2011-07-31,765,382.5,1,0
15120,2,292,2011-08-02,344,172,1,0
17353,2,1200,2011-08-02,1740,870,1,0
17053,2,121,2011-08-03,496,248,1,0
16835,2,61,2011-08-03,181,90.5,1,0
13106,2,14,2011-08-03,60,30,1,0
14778,2,306,2011-08-04,731,365.5,1,0
13402,2,479,2011-08-04,621,310.5,1,0
17267,2,158,2011-08-04,317,158.5,1,0
14053,2,215,2011-08-07,260,130,1,0
14331,2,252,2011-08-07,463,231.5,1,0
13248,2,305,2011-08-07,466,233,1,0
16788,2,303,2011-08-08,593,296.5,1,0
12929,2,36,2011-08-09,105,52.5,1,0
14024,2,150,2011-08-10,328,164,1,0
14346,2,605,2011-08-11,1022,511,1,0
15689,2,84,2011-08-12,254,127,1,0
14855,2,267,2011-08-12,646,323,1,0
13888,2,254,2011-08-12,596,298,1,0
17642,2,474,2011-08-12,712,356,1,0
13116,2,290,2011-08-14,485,242.5,1,0
16292,2,188,2011-08-14,281,140.5,1,0
13799,2,402,2011-08-15,689,344.5,1,0
18143,2,570,2011-08-15,1000,500,1,0
12758,2,2135,2011-08-15,2792,1396,1,0
17252,2,192,2011-08-15,349,174.5,1,0
15342,2,276,2011-08-15,392,196,1,0
14918,2,675,2011-08-16,1610,805,1,0
13655,2,605,2011-08-17,933,466.5,1,0
15734,2,346,2011-08-17,1339,669.5,1,0
17742,2,89,2011-08-18,355,177.5,1,0
15232,2,686,2011-08-18,612,306,1,0
17029,2,400,2011-08-21,716,358,1,0
12363,2,408,2011-08-22,552,276,1,0
16952,2,92,2011-08-22,168,84,1,0
14265,2,330,2011-08-22,530,265,1,0
13933,2,205,2011-08-22,609,304.5,1,0
18018,2,55,2011-08-23,122,61,1,0
17242,2,611,2011-08-23,1135,567.5,1,0
16536,2,249,2011-08-24,538,269,1,0
15800,2,332,2011-08-24,697,348.5,1,0
14301,2,600,2011-08-24,632,316,1,0
16302,2,134,2011-08-24,213,106.5,1,0
17256,2,141,2011-08-24,240,120,1,0
17189,2,226,2011-08-25,384,192,1,0
12624,2,351,2011-08-25,569,284.5,1,0
17134,2,98,2011-08-25,413,206.5,1,0
17298,2,387,2011-08-30,498,249,1,0
16083,2,908,2011-08-31,1318,659,1,0
16780,2,270,2011-08-31,422,211,1,0
13466,2,258,2011-08-31,298,149,1,0
17747,2,11,2011-08-31,65,32.5,1,0
15829,2,996,2011-09-01,636,318,1,0
13470,2,100,2011-09-01,165,82.5,1,0
16808,2,196,2011-09-01,288,144,1,0
13548,2,436,2011-09-04,678,339,1,0
17229,2,185,2011-09-04,319,159.5,1,0
14965,2,363,2011-09-04,596,298,1,0
15364,2,493,2011-09-05,913,456.5,1,0
13744,2,1153,2011-09-05,1081,540.5,1,0
13192,2,595,2011-09-05,912,456,1,0
12816,2,125,2011-09-05,452,226,1,0
18196,2,431,2011-09-05,687,343.5,1,0
17339,2,152,2011-09-06,243,121.5,1,0
13122,2,585,2011-09-06,922,461,1,0
15071,2,269,2011-09-07,982,491,1,0
15198,2,120,2011-09-08,194,97,1,0
15653,2,1200,2011-09-08,877,438.5,1,0
12592,2,288,2011-09-08,402,201,1,0
16031,2,421,2011-09-08,548,274,1,0
14628,2,272,2011-09-09,672,336,1,0
12535,2,219,2011-09-09,716,358,1,0
16723,2,398,2011-09-09,576,288,1,0
16384,2,260,2011-09-11,585,292.5,1,0
15636,2,284,2011-09-11,725,362.5,1,0
12635,2,1162,2011-09-11,1509,754.5,1,0
13850,2,941,2011-09-12,1587,793.5,1,0
16229,2,318,2011-09-13,1011,505.5,1,0
16036,2,716,2011-09-13,759,379.5,1,0
14660,2,228,2011-09-14,286,143,1,0
17594,2,550,2011-09-15,993,496.5,1,0
17898,2,190,2011-09-15,152,76,1,0
15205,2,378,2011-09-15,653,326.5,1,0
17786,2,195,2011-09-15,267,133.5,1,0
14420,2,333,2011-09-15,386,193,1,0
14105,2,798,2011-09-15,1260,630,1,0
12513,2,453,2011-09-16,533,266.5,1,0
13563,2,209,2011-09-16,778,389,1,0
16108,2,599,2011-09-16,816,408,1,0
12871,2,200,2011-09-16,381,190.5,1,0
16211,2,153,2011-09-19,543,271.5,1,0
13375,2,441,2011-09-19,773,386.5,1,0
14236,2,310,2011-09-20,491,245.5,1,0
16777,2,62,2011-09-20,223,111.5,1,0
16624,2,488,2011-09-20,811,405.5,1,0
12435,2,2055,2011-09-21,7830,3915,1,0
12701,2,674,2011-09-21,726,363,1,0
12604,2,200,2011-09-21,236,118,1,0
15888,2,51,2011-09-21,136,68,1,0
17037,2,652,2011-09-22,1253,626.5,1,0
13529,2,74,2011-09-22,308,154,1,0
17311,2,1005,2011-09-22,1385,692.5,1,0
12995,2,98,2011-09-23,201,100.5,1,0
12516,2,868,2011-09-23,1186,593,1,0
12545,2,517,2011-09-25,832,416,1,0
15366,2,621,2011-09-25,603,301.5,1,0
13787,2,337,2011-09-25,309,154.5,1,0
16778,2,194,2011-09-26,246,123,1,0
13233,2,1004,2011-09-26,605,302.5,1,0
17674,2,672,2011-09-26,551,275.5,1,0
16603,2,480,2011-09-26,482,241,1,0
14473,2,88,2011-09-26,234,117,1,0
15154,2,85,2011-09-26,225,112.5,1,0
13434,2,300,2011-09-26,534,267,1,0
16383,2,467,2011-09-26,644,322,1,0
15626,2,766,2011-09-26,676,338,1,0
16629,2,489,2011-09-27,409,204.5,1,0
12579,2,276,2011-09-27,375,187.5,1,0
17480,2,336,2011-09-27,507,253.5,1,0
14272,2,599,2011-09-27,438,219,1,0
17788,2,210,2011-09-27,1113,556.5,1,0
13321,2,372,2011-09-28,567,283.5,1,0
14947,2,179,2011-09-28,291,145.5,1,0
18265,2,311,2011-09-28,802,401,1,0
17783,2,354,2011-09-28,283,141.5,1,0
12566,2,261,2011-09-28,293,146.5,1,0
12458,2,502,2011-09-29,787,393.5,1,0
16268,2,532,2011-09-29,618,309,1,0
15030,2,372,2011-09-29,518,259,1,0
14164,2,1033,2011-09-30,1632,816,1,0
13972,2,187,2011-09-30,190,95,1,0
12842,2,547,2011-09-30,1119,559.5,1,0
17376,2,86,2011-09-30,203,101.5,1,0
17506,2,136,2011-09-30,294,147,1,0
12694,2,503,2011-09-30,762,381,1,0
16667,2,236,2011-10-02,567,283.5,1,0
16693,2,203,2011-10-02,478,239,1,0
15579,2,117,2011-10-02,328,164,1,0
16441,2,173,2011-10-03,381,190.5,1,0
13431,2,672,2011-10-03,1269,634.5,1,0
14193,2,445,2011-10-03,853,426.5,1,0
14651,2,343,2011-10-03,654,327,1,0
12512,2,96,2011-10-04,132,66,1,0
18053,2,301,2011-10-04,297,148.5,1,0
13792,2,92,2011-10-04,196,98,1,0
13364,2,0,2011-10-04,0,0,1,0
16253,2,3233,2011-10-04,3684,1842,1,0
16374,2,236,2011-10-04,459,229.5,1,0
15757,2,491,2011-10-05,714,357,1,0
14396,2,225,2011-10-05,488,244,1,0
13989,2,1313,2011-10-05,1266,633,1,0
15762,2,251,2011-10-05,584,292,1,0
15244,2,405,2011-10-05,632,316,1,0
14538,2,155,2011-10-06,388,194,1,0
15322,2,365,2011-10-06,603,301.5,1,0
12703,2,160,2011-10-06,257,128.5,1,0
16909,2,434,2011-10-06,364,182,1,0
14333,2,52,2011-10-06,351,175.5,1,0
13023,2,280,2011-10-06,600,300,1,0
13279,2,70,2011-10-06,126,63,1,0
14557,2,0,2011-10-06,0,0,1,0
13049,2,268,2011-10-06,657,328.5,1,0
14819,2,109,2011-10-06,272,136,1,0
18194,2,448,2011-10-06,896,448,1,0
12492,2,190,2011-10-07,227,113.5,1,0
14029,2,198,2011-10-07,468,234,1,0
13169,2,272,2011-10-07,713,356.5,1,0
14067,2,361,2011-10-07,375,187.5,1,0
12394,2,808,2011-10-07,1080,540,1,0
13276,2,161,2011-10-07,591,295.5,1,0
14792,2,0,2011-10-07,0,0,1,0
16354,2,150,2011-10-07,396,198,1,0
16685,2,396,2011-10-09,324,162,1,0
14451,2,378,2011-10-10,644,322,1,0
14128,2,564,2011-10-10,638,319,1,0
15211,2,238,2011-10-10,881,440.5,1,0
13283,2,90,2011-10-11,94,47,1,0
13359,2,158,2011-10-11,381,190.5,1,0
12607,2,0,2011-10-12,0,0,1,0
14761,2,118,2011-10-12,256,128,1,0
18277,2,65,2011-10-12,84,42,1,0
17913,2,288,2011-10-12,409,204.5,1,0
17489,2,428,2011-10-12,377,188.5,1,0
18160,2,294,2011-10-13,638,319,1,0
15272,2,310,2011-10-13,722,361,1,0
17181,2,241,2011-10-13,240,120,1,0
14624,2,162,2011-10-13,226,113,1,0
12612,2,249,2011-10-13,608,304,1,0
13930,2,274,2011-10-13,337,168.5,1,0
14421,2,365,2011-10-13,813,406.5,1,0
14555,2,122,2011-10-13,313,156.5,1,0
12876,2,1930,2011-10-13,2053,1026.5,1,0
16121,2,576,2011-10-13,855,427.5,1,0
17771,2,283,2011-10-14,245,122.5,1,0
13034,2,369,2011-10-16,643,321.5,1,0
13760,2,197,2011-10-16,287,143.5,1,0
16934,2,397,2011-10-16,931,465.5,1,0
14780,2,310,2011-10-16,448,224,1,0
16674,2,181,2011-10-16,304,152,1,0
15545,2,162,2011-10-16,289,144.5,1,0
12454,2,0,2011-10-17,0,0,1,0
15091,2,343,2011-10-17,477,238.5,1,0
12794,2,592,2011-10-17,860,430,1,0
15012,2,225,2011-10-17,405,202.5,1,0
13805,2,1900,2011-10-18,925,462.5,1,0
12863,2,186,2011-10-18,504,252,1,0
17679,2,729,2011-10-18,1992,996,1,0
12596,2,468,2011-10-19,450,225,1,0
14488,2,793,2011-10-19,1047,523.5,1,0
13422,2,1321,2011-10-19,2602,1301,1,0
13849,2,1016,2011-10-19,1538,769,1,0
17934,2,478,2011-10-19,704,352,1,0
17764,2,351,2011-10-20,773,386.5,1,0
18252,2,234,2011-10-20,518,259,1,0
13761,2,642,2011-10-20,1071,535.5,1,0
15664,2,141,2011-10-20,359,179.5,1,0
15565,2,60,2011-10-20,173,86.5,1,0
13573,2,302,2011-10-20,290,145,1,0
14495,2,62,2011-10-20,124,62,1,0
15121,2,199,2011-10-20,458,229,1,0
17603,2,73,2011-10-20,391,195.5,1,0
12556,2,355,2011-10-20,600,300,1,0
13669,2,237,2011-10-20,219,109.5,1,0
14427,2,228,2011-10-20,363,181.5,1,0
14261,2,406,2011-10-20,1163,581.5,1,0
13519,2,22,2011-10-20,111,55.5,1,0
13917,2,228,2011-10-21,272,136,1,0
13918,2,1140,2011-10-21,1213,606.5,1,0
13598,2,51,2011-10-23,147,73.5,1,0
15068,2,364,2011-10-24,553,276.5,1,0
13165,2,1376,2011-10-24,1021,510.5,1,0
17186,2,200,2011-10-24,144,72,1,0
17004,2,771,2011-10-24,1312,656,1,0
18147,2,203,2011-10-25,179,89.5,1,0
13601,2,548,2011-10-25,693,346.5,1,0
17928,2,68,2011-10-25,184,92,1,0
15836,2,24,2011-10-25,117,58.5,1,0
14379,2,292,2011-10-26,348,174,1,0
14754,2,486,2011-10-26,638,319,1,0
15990,2,443,2011-10-26,792,396,1,0
16208,2,333,2011-10-26,664,332,1,0
15821,2,202,2011-10-26,571,285.5,1,0
14716,2,495,2011-10-27,308,154,1,0
17459,2,537,2011-10-27,657,328.5,1,0
18261,2,146,2011-10-27,324,162,1,0
14474,2,139,2011-10-27,538,269,1,0
17414,2,2100,2011-10-27,778,389,1,0
14764,2,175,2011-10-27,251,125.5,1,0
13416,2,142,2011-10-27,713,356.5,1,0
15014,2,149,2011-10-27,258,129,1,0
17418,2,289,2011-10-28,463,231.5,1,0
15478,2,575,2011-10-30,1400,700,1,0
14179,2,319,2011-10-30,702,351,1,0
14295,2,83,2011-10-30,158,79,1,0
17255,2,227,2011-10-30,291,145.5,1,0
17018,2,176,2011-10-30,920,460,1,0
17447,2,443,2011-10-30,542,271,1,0
13566,2,567,2011-10-30,857,428.5,1,0
16836,2,165,2011-10-31,252,126,1,0
12571,2,523,2011-10-31,520,260,1,0
12522,2,192,2011-10-31,157,78.5,1,0
13544,2,112,2011-10-31,276,138,1,0
16018,2,190,2011-10-31,409,204.5,1,0
17733,2,463,2011-11-01,692,346,1,0
16648,2,269,2011-11-01,271,135.5,1,0
16825,2,566,2011-11-01,775,387.5,1,0
